ev_id,ev_type,regis_no,ntsb_no,ev_date,ev_time,ev_city,ev_country,latitude,longitude,acft_category,acft_make,acft_model,num_eng,DAMAGE,flight_type,afm_hrs,date_last_insp,afm_hrs_last_insp,light_condition,wmc,gust_ind,on_ground_collision,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,ev_highest_injury,flight_phase,defining_event,survivors_b,pilot_flight_time_model,pilot_flight_time_total,pilot_flight_time_categ,SOURCE
20080211X00167,Accident,N8794V,SEA08LA068,02/02/2008,2030,Mukilteo,USA,475353N,1221710W,Airplane,Bellanca,17-30A,1,Substantial,Personal,3155.0,2007-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080207X00150,Accident,N580RG,MIA08FA052,03/02/2008,2117,Elkin,USA,361652N,0804649W,Airplane,KAYLOR J E/STRAHLMANN R L,RV-4,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080306X00273,Accident,N6592H,NYC08CA093,27/01/2008,1220,Leonardtown,USA,381855N,0076330W,Gyrocraft,James Dayton,Pit Bull JD-3,1,Substantial,Flight Test,0.0,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080225X00233,Accident,N71730,LAX08CA051,20/01/2008,20,Brigham City,USA,041338N,0112344W,Airplane,Luscombe,8E,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080229X00248,Accident,N734KU,LAX08CA053,25/01/2008,2300,Beaver Marsh,USA,043744N,0121494W,Airplane,Cessna,172N,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,1,2,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080226X00236,Accident,N902SF,LAX08CA054,30/01/2008,445,Brawley,USA,033210N,1153110W,Helicopter,Bell,OH-58A,1,Substantial,Aerial Application,6472.10009765625,2008-01-01 00:00:00,,Night,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080211X00174,Accident,N49811,LAX08LA055,01/02/2008,1630,Palo Alto,USA,037270N,0012260W,Airplane,CESSNA,152,1,Substantial,Positioning,6730.0,2007-11-01 00:00:00,50.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080211X00173,Accident,N601KS,LAX08LA056,01/02/2008,1916,Murrieta,USA,333445N,0011770W,Airplane,Smith,Zodiac 601XL,1,Substantial,Personal,,2007-11-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080226X00235,Accident,N44NV,LAX08CA057,03/02/2008,200,Bullhead City,USA,035926N,1143334W,Helicopter,Robinson,R44 II,1,Substantial,Personal,56.0,2007-06-01 00:00:00,56.0,Night,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080219X00205,Accident,N968CC,DFW08FA061,05/02/2008,45,Baytown,USA,294524N,0945042W,Airplane,Cessna,210,1,Destroyed,Personal,,2007-06-01 00:00:00,60.0,Night,Instrument Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080211X00168,Accident,N73BL,SEA08LA069,04/02/2008,1830,Parowan,USA,375135N,1124858W,Airplane,Piper,PA-32R-301T,1,Substantial,Personal,235.0,2007-04-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080222X00227,Accident,N911VA,DFW08FA062,06/02/2008,254,S. Padre Island,USA,026820N,0971225W,Helicopter,Eurocopter France,AS350B2,1,Substantial,Positioning,10307.0,2008-01-22 00:00:00,9.0,Night/Dark,Visual Meteorological Cond,F,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080326X00389,Accident,N323KT,ANC08CA034,05/02/2008,1650,McGrath,USA,621736N,1532143W,Airplane,de Havilland,DHC-2,1,Substantial,Positioning,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080305X00269,Accident,N2905X,DFW08CA063,28/01/2008,2230,Picayune,USA,302914N,0089394W,Airplane,Cessna,177,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080211X00171,Accident,N96KR,SEA08LA070,02/02/2008,1800,Maricopa,USA,345721N,1192648W,Airplane,KIDD CHRIS,HARMON ROC,1,Destroyed,Personal,,,,Day,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080321X00361,Accident,N2143M,NYC08CA094,29/01/2008,1830,Hollywood,USA,002604N,0801426W,Airplane,Piper,J3-C65,1,Substantial,Banner Tow,,,,Day,Visual Meteorological Cond,F,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080222X00230,Accident,N1702A,CHI08CA062,06/01/2008,2240,Valparaiso,USA,412712N,0087026W,Gyrocraft,McGuire,RAF2000,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080208X00158,Incident,N140FT,OPS08IA006,07/02/2008,55,St. Augustine,USA,295755N,0081213W,Airplane,Piper,PA-28-161,,Minor,Personal,,,,Night/Dark,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080319X00330,Accident,N6562V,MIA08LA053,07/02/2008,2315,Chamblee,USA,335219N,0084184W,Airplane,Cessna,C-172RG,1,Substantial,Instructional,6153.5,2008-01-01 00:00:00,25.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080208X00159,Accident,N614LF,LAX08LA050,19/01/2008,1700,Green Valley,USA,315626N,0111454W,Airplane,Air Creation,Clipper,1,Substantial,Instructional,1936.0,2007-11-28 00:00:00,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080306X00275,Accident,N2364B,DFW08CA064,08/02/2008,1530,Houston,USA,030325N,0095336W,Helicopter,Robinson,R22 Beta,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080212X00177,Accident,N329BW,SEA08LA072,08/02/2008,1818,Albany,USA,444115N,0123040W,Airplane,Wooters,Lancair ES,1,Substantial,Personal,285.0,2006-12-01 00:00:00,115.0,Day,Visual Meteorological Cond,F,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080213X00181,Accident,N698DM,SEA08FA071,08/02/2008,35,Hilo,USA,194241N,0155855W,Helicopter,MCDONNELL DOUGLAS,369E,1,Substantial,,9118.0,2008-01-18 00:00:00,66.0,Day,Visual Meteorological Cond,T,,,,,0,5,0,0,5,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080214X00195,Accident,N610K,CHI08CA072,27/01/2008,2030,Boswell,USA,403233N,0872515W,Airplane,Avid Aircraft,MK-IV,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080321X00363,Accident,N35YX,NYC08CA095,08/02/2008,1646,New Smyrna Bch.,USA,029320N,0805656W,Airplane,Sonex,Waiex,1,Substantial,Personal,18.0,2007-09-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080416X00494,Accident,N52495,MIA08CA054,09/02/2008,140,Tallahassee,USA,302347N,0084210W,Airplane,Cessna,177RG,1,Substantial,Personal,,,,Night,Visual Meteorological Cond,F,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080213X00184,Accident,N2225T,DFW08LA065,08/02/2008,227,San Antonio,USA,029321N,0098287W,Airplane,Cessna,TR182,1,Substantial,Instructional,5308.2001953125,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080213X00185,Accident,N66372,DFW08TA066,08/02/2008,1715,Valentine,USA,030359N,1042926W,Helicopter,Hughes,OH-6,1,Substantial,,5999.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080306X00276,Accident,N4998L,DFW08CA067,09/02/2008,2350,Dallas,USA,033148N,0964833W,Airplane,Piper,PA-28-140,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080322X00368,Accident,N712RP,NYC08CA097,09/02/2008,1415,Boone,USA,036121N,0813933W,Airplane,Christen Industries,Eagle II,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080321X00362,Accident,N2382J,NYC08CA098,10/02/2008,1400,Pineland,USA,263612N,0821311W,Airplane,Beech,23,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080213X00186,Accident,N9047W,DFW08LA068,10/02/2008,1739,Spring,USA,030257N,0095334W,Airplane,Piper,PA-28-235,1,Substantial,Personal,4236.39990234375,2007-12-01 00:00:00,4.40000009536743,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080219X00210,Accident,N2922X,SEA08LA073,09/02/2008,426,Piru,USA,342546N,0118452W,Airplane,Piper,PA-44-180,2,Substantial,Instructional,5200.0,2007-10-01 00:00:00,84.0,Night/Dark,Visual Meteorological Cond,F,,,,,0,3,0,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080227X00239,Accident,N26868,DFW08CA069,10/02/2008,15,Shallowater,USA,334454N,0010241W,Airplane,Piper,J3C-65,1,Substantial,Personal,1200.0,2007-06-01 00:00:00,,Dusk,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080312X00301,Accident,N3449,MIA08CA055,08/02/2008,2045,Warm Springs,USA,325614N,0844146W,Airplane,William P. Crowell,Genesis,1,Substantial,Personal,215.0,2007-04-01 00:00:00,25.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080306X00278,Accident,N997RM,SEA08CA074,10/02/2008,2000,Red Lodge,USA,451114N,0109162W,Airplane,Maule,M-7-235,1,Substantial,Personal,1150.0,2007-09-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080219X00209,Accident,N354TJ,LAX08FA058,02/02/2008,2140,Cabazon,USA,003401N,1164644W,Airplane,CESSNA,340A,2,Destroyed,Personal,,,,Day,Instrument Meteorological Cond,T,,,,,4,0,0,0,4,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080228X00244,Accident,N766PD,DFW08CA070,03/02/2008,2130,Jenks,USA,036222N,0095594W,Airplane,Cessna,172S,1,Substantial,Personal,1515.0,2008-01-01 00:00:00,18.0,Day,Visual Meteorological Cond,T,Y,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080214X00192,Accident,G-BKFZ,CHI08WA077,13/02/2008,1540,Empingham,UK,,,Airplane,Piper,PA-28R-200,,Destroyed,Personal,,,,,,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080506X00615,Incident,OB-1843-P,ENG08WA013,10/02/2008,501,Cusco,PE,,,Airplane,Boeing,737-217,,,,,,,,,F,,,,,0,0,55,0,55,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080306X00279,Accident,N5407B,SEA08CA076,13/02/2008,2230,Livermore,USA,374136N,1214913W,Airplane,Cessna,182,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080310X00292,Accident,N16DK,NYC08LA099,13/02/2008,155,Leesburg,USA,039440N,0773327W,Airplane,BEECHCRAFT,390,2,Substantial,,,,,Night,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080220X00211,Accident,N577SP,SEA08CA077,08/02/2008,345,Mesa,USA,331828N,1113919W,Airplane,Cessna,172SP,1,Substantial,Instructional,,,,Night,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080306X00277,Incident,N53564,DFW08CA071,06/02/2008,1645,Austin,USA,301124N,0097407W,Airplane,Cessna,172S,1,Minor,,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080305X00266,Accident,N618VT,MIA08CA056,15/02/2008,1620,Orlando,USA,282617N,0811853W,Airplane,Cessna,172S,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080229X00249,Accident,HCCDS,MIA08WA063,17/01/2008,1545,Valencia,EC,005536N,0792036W,Airplane,Cessna,A188B,,Substantial,Aerial Application,,,,,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080326X00388,Accident,N3047Q,NYC08CA101,15/02/2008,1800,Greenville,USA,452746N,0069335W,Airplane,Cessna,182K,1,Substantial,Personal,5725.0,2007-11-01 00:00:00,20.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080220X00220,Accident,N4626A,CHI08LA070,23/01/2008,1615,Cahokia,USA,383414N,0090922W,Airplane,Beech,58,2,Substantial,Flight Test,12385.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080318X00325,Accident,N203GT,MIA08CA057,03/03/2008,1800,Centre,USA,034932N,0085384W,Airplane,Cessna,172N,1,Substantial,Instructional,5576.0,2007-12-01 00:00:00,100.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080415X00487,Accident,N4499Y,MIA08CA064,16/02/2008,2149,Tullahoma,USA,352229N,0861428W,Airplane,Clutton Eric,Fred S1,1,Substantial,Personal,2289.0,2007-10-01 00:00:00,10.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080222X00228,Accident,N621ER,SEA08FA078,16/02/2008,1628,Portland,USA,045352N,0122375W,Airplane,LANCAIR,LC41,1,Destroyed,Personal,383.0,2007-07-01 00:00:00,86.0,Day,Instrument Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080322X00367,Accident,N901JB,NYC08CA102,31/01/2008,2015,Meridian,USA,322248N,0884220W,Airplane,Beech,C90-1,2,Substantial,Personal,,,,Day,Instrument Meteorological Cond,F,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080322X00365,Accident,N62283,NYC08CA103,14/02/2008,1945,Gainesville,USA,294140N,0821630W,Airplane,Cessna,172P,1,Substantial,Instructional,15589.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080312X00304,Accident,N6232Y,MIA08CA061,16/02/2008,1830,Fort Pierce,USA,271640N,0080359W,Gyrocraft,Stephen F. Graves,SG-3,1,Substantial,Instructional,700.0,2007-04-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080225X00234,Accident,N72957,SEA08CA075,09/02/2008,2100,Logan,USA,414728N,0111515W,Airplane,Cessna,140,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080221X00222,Accident,N154RM,LAX08LA059,16/02/2008,2050,Stanwood,USA,481342N,1222156W,Airplane,Munson,RV-6A,1,Substantial,Personal,824.099975585938,2007-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080516X00689,Accident,N473GF,LAX08LA060,14/02/2008,2245,Mokuleia,USA,213446N,1581150W,Airplane,Cessna,305-A,1,Substantial,Glider Tow,10000.0,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080313X00311,Accident,N3316A,LAX08CA061,17/02/2008,2030,El Cajon,USA,324934N,1165821W,Airplane,Piper,PA-22,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080313X00312,Accident,N5481T,LAX08CA062,17/02/2008,2100,Kalispell,USA,481122N,1142248W,Airplane,Piper,PA-32-300,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080221X00223,Accident,N331KM,LAX08LA063,18/02/2008,38,Nevada City,USA,391644N,1205859W,Airplane,Wilson,RV-7,1,Substantial,Personal,29.1000003814697,2008-11-13 00:00:00,29.1000003814697,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080319X00338,Accident,N385EM,NYC08WA104,18/02/2008,1815,Caico Seco,VE,085922N,0644845W,Airplane,Cessna,650,,Destroyed,,,,,Day,Visual Meteorological Cond,F,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080228X00246,Accident,N4796K,SEA08LA079,10/02/2008,145,Carefree,USA,033495N,1115352W,Airplane,Cessna,P210N,1,Substantial,,2772.0,2007-08-01 00:00:00,45.0,Night,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080318X00329,Accident,N42SM,DFW08CA072,16/01/2008,1700,Hereford,USA,345128N,1021938W,Airplane,Beech,58P,2,Substantial,,2843.0,2007-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,0,0,0,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080222X00229,Incident,N651BR,SEA08IA080,13/02/2008,1945,Hilo,USA,193720N,1545150W,Airplane,"Bombardier, Inc.",CL-600,2,,,16431.0,2008-02-12 00:00:00,3.0,Day,Visual Meteorological Cond,T,,,,,0,0,43,0,43,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080220X00214,Accident,N444YV,DEN08LA055,03/02/2008,1359,Denver,USA,395142N,1044023W,Airplane,de Havilland,DHC-8-202,2,,,,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,20,1,22,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080304X00255,Accident,N223WP,DEN08CA056,09/02/2008,1735,Alamogordo,USA,325014N,1055916W,Glider,Burkhart Grob,G-103A TWIN II ACRO,0,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080220X00221,Accident,N34KF,DEN08LA057,12/02/2008,2205,Englewood,USA,393412N,1045057W,Airplane,Beech,A45,1,Substantial,Other Work Use,7847.0,2007-07-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080220X00215,Accident,N62793,DEN08FA058,13/02/2008,1855,Sterling,USA,038858N,0981913W,Airplane,Piper,PA-23-250,2,Destroyed,Positioning,10924.0,2008-01-01 00:00:00,73.0,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080220X00216,Accident,N41LP,DEN08FA059,17/02/2008,45,Benton,USA,374715N,0097732W,Airplane,Cessna,414A,2,Destroyed,Personal,6656.2001953125,2007-12-01 00:00:00,,Night,Instrument Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080222X00231,Accident,N67726,CHI08CA081,13/02/2008,215,Cahokia,USA,383414N,0090922W,Airplane,Cessna,425,2,Substantial,,4707.0,2008-02-01 00:00:00,,Night,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080313X00310,Accident,N30581,SEA08CA081,16/02/2008,30,Duncan Mills,USA,382726N,0012336W,Airplane,Steven Hardie,AIR CAM,2,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080326X00387,Accident,N8202Y,NYC08CA105,19/02/2008,1550,Atlanta,USA,335232N,0084187W,Airplane,Piper,PA-30,2,Substantial,Personal,4700.0,2007-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080304X00260,Accident,N569RP,MIA08CA065,15/02/2008,1457,Covington,USA,039234N,0844024W,Airplane,Embraer,EMB-145LR,2,,,9943.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,52,1,53,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080321X00364,Accident,N36GJ,NYC08LA106,20/02/2008,1619,Pahokee,USA,264837N,0803936W,Airplane,Raytheon,A36,1,Substantial,Personal,1250.0,2007-12-16 00:00:00,12.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080228X00243,Incident,N935DL,DFW08IA073,18/02/2008,2030,Austin,USA,301124N,0097407W,Airplane,McDonnell Douglas,MD-88,2,Minor,,51051.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,148,0,148,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080326X00386,Accident,N7380U,ANC08CA036,07/02/2008,1415,Chefornak,USA,060857N,0164178W,Airplane,Cessna,207,1,Substantial,Positioning,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080319X00337,Accident,N159AS,NYC08LA107,21/02/2008,1648,Princeton,USA,402357N,0743932W,Airplane,Christer,Vans RV9-A,1,Substantial,Personal,60.0,2007-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080304X00256,Accident,F-BPJF,DEN08WA060,20/02/2008,1852,Auxerre,FR,495810N,0024136E,Airplane,Beech,95-55,,Destroyed,Personal,,,,,Visual Meteorological Cond,F,,,,,1,0,0,1,2,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080222X00225,Incident,UR-GAU,DCA08WA039,13/02/2008,1358,Helsinki,FI,,,Airplane,Boeing,737-500,,Minor,,,,,,,F,,,,,0,0,39,0,39,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080221X00224,Incident,N118SF,CHI08IA085,19/02/2008,230,Moline,USA,412732N,0903043W,Airplane,Hawker Beechcraft Corp.,99,2,Minor,,14079.0,2007-12-01 00:00:00,,Night,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081124X34243,Accident,N752US,DCA08CA041,17/02/2008,1519,Washington,USA,385130N,0077230W,Airplane,AIRBUS,A319,2,Substantial,,16587.0,2008-01-19 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,132,0,132,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081124X34243,Accident,N828MD,DCA08CA041,17/02/2008,1519,Washington,USA,385130N,0077230W,Airplane,EMBRAER,ERJ170,2,Minor,,6471.0,2008-02-15 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,132,0,132,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081219X65255,Incident,LN-RRR,ENG08WA014,03/02/2008,1530,Nurnberg,GE,,,Airplane,BOEING,737,2,,,,,,,,F,,,,,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20080411X00460,Accident,N47EA,NYC08CA108,19/02/2008,2200,Winder,USA,335924N,0834313W,Airplane,Aviat,A-1B,1,Substantial,Personal,,,,Dusk,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080222X00232,Accident,N3537V,CHI08LA080,08/02/2008,1909,Grand Meadow,USA,434011N,0923618W,Airplane,CESSNA,140,1,Substantial,Personal,1970.59997558594,2007-01-24 00:00:00,2.59999990463257,Day,Instrument Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080319X00336,Accident,N3815T,NYC08FA109,22/02/2008,105,Cumberland,USA,393833N,0784154W,Airplane,BEECH,A36,1,Substantial,,3127.0,2007-03-09 00:00:00,,Night,Instrument Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080330X00399,Accident,N3015E,NYC08CA110,19/02/2008,1635,Perry,USA,323036N,0083462W,Airplane,Cessna,172N,1,Substantial,Instructional,4968.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080228X00245,Accident,N305PC,SEA08LA082,22/02/2008,1445,Kayenta,USA,362818N,0110254W,Airplane,Raytheon Aircraft Company,1900D,2,Substantial,Executive/Corporate,6497.0,2007-12-28 00:00:00,97.0,Day,Instrument Meteorological Cond,T,,,,,0,3,15,2,20,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080229X00247,Accident,N7337E,LAX08LA064,23/02/2008,2240,Willcox,USA,321443N,1095340W,Airplane,CESSNA,210,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080305X00267,Incident,N648SW,LAX08IA065,24/02/2008,2140,Las Vegas,USA,036448N,0011598W,Airplane,BOEING,737-300,2,,,36237.0,2008-02-21 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,6,136,0,142,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080310X00290,Accident,N70727,CHI08CA073,03/02/2008,1845,Stockbridge,USA,044148N,0881124W,Airplane,Squier,Pauper II,1,Substantial,Personal,595.0,2007-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
